,open,high,low,close,vol
20120227,31600,31700,30750,30800,
20120224,31600,31850,31400,31700,
20120223,32350,32450,31500,31700,
20120222,32100,32900,31900,32300,
20120221,31600,32250,31150,32150,
20120220,31900,32250,31450,31550,
20120217,32700,32950,31550,31650,
20120216,33550,34350,33500,33600,
20120215,33950,34100,33100,33600,
20120214,34000,34250,33300,33550,
20120213,31850,34300,31550,33950,
20120210,31400,32700,31100,31550,
20120209,30750,31250,30600,31250,
20120208,31350,31700,30550,30700,
20120207,30950,31750,30500,31300,
20120206,32600,32650,31150,31150,
20120203,33150,33500,32200,32350,
20120202,33100,33850,32750,32900,
20120201,32000,33350,31750,33200,
20120131,32500,32650,31450,32000,
20120130,32950,33650,32450,32650,
20120127,33300,33750,32050,32250,
20120126,32350,33350,32300,33050,
20120125,33700,33800,32100,32100,
20120120,32800,34550,31450,33900,
20120119,34050,34400,33000,33000,
20120118,35850,36300,33050,33800,
20120117,36300,36900,35400,35600,
20120116,37150,37700,36200,36450,
20120113,38100,38300,37200,37400,
20120112,38900,38900,38000,38100,
20120111,37800,38850,37800,38600,
20120110,37300,38150,37300,37750,
20120109,38350,38450,37100,37250,
20120106,38600,38900,38150,38350,
20120105,39150,39200,38500,38600,
20120104,39350,39650,38900,38900,
20120103,39400,39450,38850,39300,
20120102,40050,40150,39250,39350,
20111229,39200,39700,38850,39550,
20111228,39100,40350,38750,39200,
20111227,38650,40050,38600,39000,
20111226,38400,38750,38150,38450,
20111223,38900,38950,38250,38300,
20111222,38400,38850,38350,38650,
20111221,38850,39000,38300,38500,
20111220,38800,38950,38100,38200,
20111219,39450,41500,37850,38450,
20111216,39700,39850,39000,39550,
20111215,37800,39600,37650,39400,
20111214,38200,38750,37950,38000,
20111213,38950,38950,38050,38250,
20111212,39350,39350,38600,38850,
20111209,38700,39200,38250,38950,
20111208,37600,39000,37400,39000,
20111207,38400,38500,37100,37450,
20111206,39000,39550,38200,38250,
20111205,39400,39800,39100,39200,
20111202,40050,40400,39250,39400,
20111201,41400,41850,40000,40150,
20111130,40300,42200,39850,41100,
20111129,39600,40500,39450,40500,
20111128,39650,39900,38950,39400,
20111125,39100,39950,38950,39200,
20111124,38450,39300,38050,39250,
20111123,39000,39450,37900,38550,
20111122,38700,38950,38500,38650,
20111121,39100,39450,38550,38950,
20111118,37900,39250,37900,38650,
20111117,37950,38650,37400,38600,
20111116,38950,39450,37700,37700,
20111115,39750,41100,38600,38600,
20111114,40150,40400,39500,39700,
20111111,38400,40000,38050,39600,
20111110,37500,38450,36950,37600,
20111109,37600,38400,36500,38400,
20111108,38550,38600,37250,37350,
20111107,39000,39150,38400,38450,
20111104,38400,39250,37900,38650,
20111103,38600,38750,37450,37500,
20111102,36300,38500,35800,38150,
20111101,36950,38150,36900,37150,
20111031,38500,38800,36950,37400,
20111028,40100,40350,38500,39000,
20111027,39350,41000,39300,39550,
20111026,38200,39400,37800,39200,
20111025,39750,39850,37800,38600,
20111024,40600,41600,39400,39750,
20111021,38350,39900,37500,39900,
20111020,39000,40400,36000,37400,
20111019,38950,40400,37900,39000,
20111018,37850,39600,37650,38350,
20111017,34100,38300,34100,38250,
20111014,33500,33900,32550,33750,
20111013,33450,34200,32800,33500,
20111012,34000,34400,33250,33350,
20111011,33000,34200,32400,33700,
20111010,32900,33100,32150,32250,
20111007,31550,32650,30050,32300,
20111006,36300,36950,30550,31600,
20111005,37250,38350,35800,35850,
20111004,34100,36500,34100,36500,
20110930,33600,35700,33550,35450,
20110929,32700,34250,32500,33600,
20110928,33100,33450,32100,32100,
20110927,31500,33000,31100,32900,
20110926,32800,33000,29700,30150,
20110923,32250,33300,32000,32000,
20110922,33500,34300,33250,34000,
20110921,34100,35150,33700,34000,
20110920,33300,34500,33300,34200,
20110919,33950,34800,33500,33500,
20110916,34600,35550,34150,34350,
20110915,32100,33800,31850,33800,
20110914,33450,33700,30950,30950,
20110909,33300,34000,32850,33450,
20110908,33150,34800,32800,33400,
20110907,33400,34150,32550,33000,
20110906,31000,32950,30100,32650,
20110905,31500,32550,30900,31550,
20110902,28700,32350,28400,31950,
20110901,29500,29800,28450,28700,
20110831,29700,29800,29150,29500,
20110830,29300,30000,28600,29400,
20110829,28250,29300,27900,29000,
20110826,26200,28000,26200,27850,
20110825,27600,28000,26000,26200,
20110824,28200,28500,27050,27300,
20110823,29500,29700,27400,28200,
20110822,30000,30200,28100,29000,
20110819,29500,30900,28900,29200,
20110818,30500,31100,29650,30600,
20110817,28000,30350,28000,30150,
20110816,28100,28450,27650,27800,
20110812,28750,28950,27050,27050,
20110811,24900,28250,24850,28200,
20110810,26500,26600,25400,26100,
20110809,22800,25150,21150,24800,
20110808,25700,26250,22200,23400,
20110805,25500,26800,24900,26100,
20110804,28900,29300,27700,27700,
20110803,27400,28800,26900,28750,
20110802,28650,29100,27700,28200,
20110801,28300,28900,27700,28650,
20110729,27600,28500,27250,27700,
20110728,27500,28100,26800,27200,
20110727,26350,28200,26100,28000,
20110726,25650,26550,25500,26000,
20110725,27300,27400,25550,25600,
20110722,27300,27900,26400,27600,
20110721,28150,28700,25650,27050,
20110720,29900,30150,27750,27750,
20110719,29550,31300,28800,29300,
20110718,29250,30200,28100,29250,
20110715,25600,29100,24600,28600,
20110714,25600,26400,24400,25600,
20110713,29300,29350,24950,25250,
20110712,28400,29650,28100,29300,
20110711,26750,29500,26150,28500,
20110708,25800,26500,25500,26100,
20110707,25400,27750,24650,25400,
20110706,25000,25900,24850,25650,
20110705,23600,24850,22600,24550,
20110704,23350,24250,22450,22850,
20110701,23150,25350,22200,22750,
20110630,19300,22150,18950,22150,
