,open,high,low,close,vol
20130205,58900,60100,58600,59500,
20130204,59200,59800,58900,59100,
20130201,57300,59200,56900,58800,
20130131,58500,58500,57200,57600,
20130130,58200,59400,57800,59200,
20130129,57800,58600,57500,58200,
20130128,57100,58200,56600,58000,
20130125,56800,57200,56400,56800,
20130124,56900,57500,56000,56800,
20130123,57300,57700,57000,57000,
20130122,57400,57500,56700,57200,
20130121,55600,57300,55500,57200,
20130118,55900,56100,55400,55800,
20130117,55500,55900,55100,55900,
20130116,55400,56000,55000,55200,
20130115,56100,56700,55400,55500,
20130114,56400,56700,56000,56200,
20130111,57000,57400,56000,56700,
20130110,56900,57100,56100,56600,
20130109,57500,57900,56700,56900,
20130108,57400,58800,57300,57500,
20130107,57900,58000,57300,57600,
20130104,58500,58600,56800,58200,
20130103,61200,61400,58300,59000,
20130102,60100,60900,59600,60900,
20121228,60000,60000,59300,59700,
20121227,59700,60300,59400,60000,
20121226,59700,60300,59500,59800,
20121224,60800,60900,59900,60100,
20121221,60200,60700,59600,60700,
20121220,61200,61300,59600,60400,
20121218,60500,61100,60400,60900,
20121217,60400,60900,59800,60100,
20121214,59600,61300,59500,60500,
20121213,58200,59600,58200,59600,
20121212,59400,59500,58000,58400,
20121211,58900,59300,58600,59200,
20121210,57900,59300,57900,58800,
20121207,58300,58900,57700,57900,
20121206,57700,58400,57300,58100,
20121205,58900,58900,57400,58000,
20121204,58800,59200,58600,59000,
20121203,58300,59400,58200,59000,
20121130,57700,58000,57200,58000,
20121129,56300,58200,56200,58000,
20121128,57500,57900,57000,57300,
20121127,56800,58300,56800,58000,
20121126,56400,57100,56000,56800,
20121123,57300,57400,55600,56300,
20121122,58400,59200,57700,57900,
20121121,57300,59700,57300,57500,
20121120,58000,58300,57500,57500,
20121119,55500,57400,55400,57400,
20121116,55600,56300,55000,55100,
20121115,55700,56600,55100,55900,
20121114,57700,57900,56000,56400,
20121113,58800,58800,57100,58000,
20121112,59800,59800,58300,58300,
20121109,58800,60200,58400,59400,
20121108,58800,59600,58600,59200,
20121107,58600,60000,58200,59600,
20121106,56700,58100,56600,58100,
20121105,55200,56600,55000,56500,
20121102,56400,56700,55600,55700,
20121101,57100,57100,55300,55800,
20121031,57500,57800,56900,57100,
20121030,57400,58400,56700,57000,
20121029,56500,58400,56500,57100,
20121026,56800,57400,56300,56500,
20121025,56800,57100,55600,56900,
20121024,57500,57700,56200,56900,
20121023,60800,60900,58400,58400,
20121022,60500,61600,60300,61600,
20121019,62700,62700,61300,61500,
20121018,61400,62900,61400,62200,
20121017,61600,61900,60900,61300,
20121016,61400,61800,61200,61400,
20121015,60900,62000,60200,61000,
20121012,60800,61600,60500,61100,
20121011,60600,61700,60200,60500,
20121010,62300,62300,60900,60900,
20121009,62000,62800,62000,62600,
20121008,63700,64100,62100,62300,
20121005,63600,64600,63300,63500,
20121004,64600,64900,63100,63200,
20121002,64100,65000,64100,64200,
20120928,65000,66000,64000,64300,
20120927,63700,64800,63400,64600,
20120926,65100,65200,64100,64200,
20120925,65600,65900,65000,65200,
20120924,66500,66800,65600,66000,
20120921,66700,67300,66300,66500,
20120920,68300,68700,66600,66700,
20120919,68000,68600,67200,68200,
20120918,67500,68600,67400,68000,
20120917,68400,68400,66800,67500,
20120914,67700,68400,66900,68400,
20120913,67500,67700,65900,66000,
20120912,67600,68100,67100,67500,
20120911,67900,68500,67500,67800,
20120910,70000,70100,67500,67500,
20120907,71200,71700,69700,69900,
20120906,70700,70900,69100,70100,
20120905,72200,72700,70300,70500,
20120904,70700,72700,70700,72700,
20120903,71600,71700,70300,70700,
20120831,70500,71900,70200,71200,
20120830,71900,72200,70500,70600,
20120829,71600,72700,71400,72200,
20120828,71400,72500,71100,71300,
20120827,71000,72100,70500,71000,
20120824,72200,73200,72100,72500,
20120823,72700,73500,72400,73100,
20120822,72300,72900,72100,72800,
20120821,72400,73600,72300,72500,
20120820,73600,73800,71900,71900,
20120817,76300,76300,74000,74000,
20120816,76800,77700,75300,76200,
20120814,73700,76500,73700,76500,
20120813,74100,74700,73300,73700,
20120810,74500,74800,73300,74100,
20120809,74000,75300,73800,74800,
20120808,74800,75700,73700,74300,
20120807,73200,75000,73000,74900,
20120806,72700,73800,72400,73300,
20120803,71400,72800,70800,71400,
20120802,72800,74200,72000,72300,
20120801,72900,73300,72100,73000,
20120731,72100,73400,70800,73000,
20120730,72900,73100,71300,71900,
20120727,72700,73000,71700,72400,
20120726,72100,72800,70600,71500,
20120725,70000,72400,69000,71700,
20120724,69600,71200,69600,70300,
20120723,71700,71800,69500,70100,
20120720,72500,73400,72100,72500,
20120719,71400,73000,70700,72800,
20120718,71400,72000,70100,70200,
20120717,72600,72700,70800,71200,
20120716,73000,73800,72100,73300,
20120713,73000,73300,69800,72800,
20120712,74500,74700,72700,72700,
20120711,74000,74800,73300,74500,
20120710,73900,75100,73700,74400,
20120709,73500,75300,73000,73500,
20120706,76100,76300,74000,74200,
20120705,75400,75900,75200,75600,
20120704,75700,76100,74600,75300,
20120703,76600,77100,74800,76100,
20120702,77700,77900,76300,76400,
20120629,74500,77100,74300,77100,
20120628,77400,77900,75000,75200,
20120627,74800,77200,74400,77100,
20120626,74400,75200,73600,74300,
20120625,77100,77400,74100,75100,
20120622,76700,77700,76500,76900,
20120621,77300,78300,76700,77200,
20120620,78000,78400,76600,77600,
20120619,78000,78500,76500,77700,
20120618,80100,80900,77900,78400,
20120615,79800,79900,78400,79300,
20120614,78500,79900,78400,79900,
20120613,78800,78900,78000,78500,
20120612,77000,78700,76800,78200,
20120611,78000,78200,77100,77700,
20120608,76300,77900,75800,77400,
20120607,78200,78300,76100,76100,
20120605,74700,77000,74300,76900,
20120604,72800,74300,72700,73700,
20120601,74300,75900,73600,75200,
20120531,73500,74500,72700,74500,
20120530,74500,74600,72400,74500,
20120529,74600,74900,73600,74500,
20120525,73500,74900,73100,74500,
20120524,72900,73300,72000,72600,
20120523,71200,73400,70800,72600,
20120522,71500,72400,70700,71900,
20120521,68500,70700,68200,70100,
20120518,69700,70700,67400,67700,
20120517,70300,71400,68700,71300,
20120516,73700,74300,69400,69700,
20120515,71700,73900,70800,73700,
20120514,72400,73500,71400,72600,
20120511,74200,74400,72000,72900,
20120510,72200,74500,71600,74000,
20120509,71400,72800,71300,72000,
20120508,69600,72200,69400,71700,
20120507,69000,69400,68400,68800,
20120504,69200,70300,68400,69800,
20120503,68800,69200,67500,69100,
20120502,69600,69800,68300,69100,
20120430,69000,69800,68500,69200,
20120427,67700,69500,67200,69000,
20120426,67400,67900,66200,67500,
20120425,67300,67800,66800,67000,
20120424,65100,67200,65100,66800,
20120423,65300,66000,64100,65400,
20120420,64100,65000,63900,64900,
20120419,64600,65600,63600,64400,
20120418,64300,65300,64200,64900,
20120417,63400,64100,63000,63600,
20120416,64000,64000,62500,63000,
20120413,64000,64600,63600,64600,
20120412,63900,64100,62000,63500,
20120410,65500,66500,63300,64100,
20120409,67500,67600,65300,66000,
20120406,66100,67800,65100,66600,
20120405,65300,67000,65300,66200,
20120404,65500,66800,64300,65000,
20120403,66300,66900,64200,65000,
20120402,67900,68200,65600,65800,
20120330,68100,69100,67600,68000,
20120329,67400,69100,67200,68400,
20120328,71300,71300,67900,67900,
20120327,72300,72400,70600,71200,
20120326,72000,73300,70000,71600,
20120323,71400,71900,69700,71100,
20120322,70400,71700,70300,71500,
20120321,68000,70800,67800,69800,
20120320,70700,70800,68100,68400,
20120319,71900,71900,70200,70900,
20120316,71500,71900,70700,71300,
20120315,68500,71000,67800,71000,
20120314,69800,69900,67500,68800,
20120313,68900,69400,67700,68700,
20120312,69100,70300,67600,68400,
20120309,69100,69700,68100,68600,
20120308,67100,70000,66000,68000,
20120307,66500,68000,66200,66600,
20120306,64200,67200,63700,67200,
20120305,66000,66400,64600,64600,
20120302,64500,67300,64300,66000,
20120229,64600,64900,63500,64100,
20120228,63100,64400,62600,64400,
20120227,63500,63700,62000,63100,
20120224,62200,63500,61300,63500,
20120223,59100,61900,58400,61800,
20120222,60400,60500,59100,59300,
20120221,60200,60600,59300,60000,
20120220,59800,60800,59500,60100,
20120217,58700,60200,58300,59100,
20120216,58700,58800,57300,57600,
20120215,59200,59700,58000,59100,
20120214,60400,60400,59100,59200,
20120213,59000,60400,58800,60300,
20120210,60300,61500,59000,59600,
20120209,58800,60400,58100,60400,
20120208,56900,59100,56600,58600,
20120207,55300,56800,55300,56300,
20120206,58600,58700,55500,55600,
20120203,58200,59300,57200,58000,
20120202,57900,58800,57200,58100,
20120201,56000,57800,55700,57100,
20120131,54300,57400,54300,56600,
20120130,53500,55400,53200,54000,
20120127,53000,53700,52800,53600,
20120126,53700,53800,52600,53000,
20120125,53700,54200,53200,53500,
20120120,53900,54300,52300,53500,
20120119,54500,55900,54000,54400,
20120118,54000,55000,53700,53900,
20120117,53900,54400,53500,53800,
20120116,54000,54000,52900,53600,
20120113,53900,55100,53600,54600,
20120112,53400,54000,53200,53900,
20120111,53800,54100,53200,53500,
20120110,53700,54100,53200,53300,
20120109,54500,54600,53100,53700,
20120106,55900,55900,53800,54700,
20120105,56500,56600,55000,55500,
20120104,55700,57500,55500,56400,
20120103,55000,55400,54700,55300,
20120102,53400,54600,53200,54600,
20111229,52600,53500,52300,53200,
20111228,53000,54000,52600,53200,
20111227,54200,54400,51900,53200,
20111226,54500,55500,53900,54100,
20111223,54200,54800,53600,54100,
20111222,52000,54200,52000,53800,
20111221,52200,53300,51900,52200,
20111220,52900,53100,50900,51300,
20111219,52000,59600,50800,52300,
20111216,52400,52600,51500,52400,
20111215,53300,53300,51800,51900,
20111214,54200,55200,53100,53900,
20111213,53600,55100,52700,54600,
20111212,54100,55200,53800,54200,
20111209,53200,54700,53200,53300,
20111208,53900,55200,53100,54200,
20111207,54300,54500,53800,54300,
20111206,55000,55300,53600,54100,
20111205,56400,56400,54600,55700,
20111202,56100,56800,55200,55900,
20111201,56300,56400,55700,55900,
20111130,54500,55000,53600,54400,
20111129,54200,54800,53700,54600,
20111128,52300,53900,52200,53600,
20111125,52100,53000,51400,51700,
20111124,52500,53200,51700,53000,
20111123,55000,55100,52600,52600,
20111122,54100,55800,54000,55400,
20111121,54700,55300,54100,54600,
20111118,54500,55000,54000,54800,
20111117,55700,55800,54400,55800,
20111116,57200,57700,55700,55700,
20111115,57300,57900,56200,57100,
20111114,58000,58400,57500,58300,
20111111,56900,57900,56100,57100,
20111110,57900,58400,55600,55600,
20111109,61000,61400,59700,60100,
20111108,60500,61100,60000,60300,
20111107,60500,61100,59800,60200,
20111104,59300,60800,58800,60600,
20111103,60000,60200,57800,57800,
20111102,58700,59500,58100,59400,
20111101,59300,61200,59200,60500,
20111031,61800,62900,60200,60300,
20111028,62200,63500,61100,62100,
20111027,61300,61700,60100,61100,
20111026,61400,62600,59800,60800,
20111025,62000,64200,61000,62600,
20111024,60000,63100,57800,62000,
20111021,57400,59000,56000,58600,
20111020,57500,60600,56000,56000,
20111019,59000,59200,57500,58200,
20111018,58200,58900,57800,58300,
20111017,60200,60400,58800,59700,
20111014,58500,59700,57200,59500,
20111013,59500,59800,58400,58600,
20111012,57000,58700,56900,58400,
20111011,60700,60700,57700,57700,
20111010,56700,59500,56600,58700,
20111007,55200,56400,54500,56000,
20111006,52800,57400,52100,53500,
20111005,53400,54000,50500,50500,
20111004,51500,53200,50200,53100,
20110930,53500,56200,53300,55000,
20110929,51200,55500,50600,54500,
20110928,51800,54200,51700,51700,
20110927,51300,52000,51100,51600,
20110926,52500,53100,48900,49800,
20110923,53800,54400,52100,52100,
20110922,56500,56800,55400,56300,
20110921,58200,58900,57000,58400,
20110920,54000,59100,53800,58200,
20110919,53800,54500,53200,54000,
20110916,54000,54900,53600,54400,
20110915,53800,54200,51400,52900,
20110914,53900,54800,52000,52200,
20110909,55500,56500,54000,54300,
20110908,54300,57000,53400,56500,
20110907,52100,54900,51500,54500,
20110906,51000,51700,50100,50700,
20110905,55000,55500,52400,52600,
20110902,57000,58400,56300,56500,
20110901,58500,60000,56900,57400,
20110831,57400,58400,56200,58400,
20110830,56300,57900,55000,57900,
20110829,53500,55900,52700,55300,
20110826,52000,52300,51100,52300,
20110825,53700,54800,52300,52300,
20110824,55200,55500,52700,52900,
20110823,52700,54700,52600,54500,
20110822,53000,54300,51400,52500,
20110819,56400,56600,52600,54400,
20110818,62300,62400,58100,59300,
20110817,61000,62800,59900,62300,
20110816,60800,61500,60200,61400,
20110812,62200,63300,59000,59000,
20110811,55000,60600,54700,60500,
20110810,62700,63100,58600,58600,
20110809,61000,61400,55700,59900,
20110808,66200,67600,59600,63600,
20110805,67500,69800,67500,67700,
20110804,75000,75000,72800,72900,
20110803,75300,75600,72700,73800,
20110802,78500,78600,76100,76800,
20110801,78100,79300,78100,79000,
20110729,78400,78900,77100,77300,
20110728,78300,80100,77200,78000,
20110727,81400,81600,80200,80700,
20110726,81300,81800,80300,81400,
20110725,86900,86900,80800,80800,
20110722,89200,90700,87300,87700,
20110721,88300,89200,86600,88800,
20110720,91900,92400,89100,89700,
20110719,87700,91500,87700,90700,
20110718,89500,89800,87500,88200,
20110715,88600,90000,88400,89800,
20110714,88500,89400,86300,89400,
20110713,91500,91800,87700,88400,
20110712,92900,93700,89300,92100,
20110711,92300,94700,91600,93900,
20110708,94900,94900,91700,92900,
20110707,95100,95400,93300,94100,
20110706,95500,95900,93800,95400,
20110705,93800,95600,93000,95300,
20110704,93800,94100,92400,93500,
20110701,93800,94000,92600,93100,
20110630,90300,93600,89400,92900,
20110629,91200,92300,89100,89900,
20110628,92700,93000,91000,91000,
20110627,91700,92700,90400,92500,
20110624,92500,93000,89100,92400,
20110623,90900,93000,90500,92400,
20110622,91700,93300,89800,91100,
20110621,91400,92000,89100,91100,
20110620,87000,91800,86600,91200,
20110617,87300,87700,85500,87000,
20110616,83900,88000,83800,86500,
20110615,84100,85500,83400,85000,
20110614,82000,84100,80800,83500,
20110613,81000,82200,80100,81700,
20110610,83500,83600,81000,81600,
20110609,81000,83500,79900,83100,
20110608,77700,81800,77700,81800,
20110607,78600,80000,77000,77700,
20110603,79000,79100,78100,78500,
20110602,78600,79300,77700,78900,
20110601,79500,80800,79000,80500,
20110531,79500,81400,78800,80000,
20110530,80500,80900,79200,79900,
20110527,78400,80800,77800,80300,
20110526,78200,78800,76200,78800,
20110525,78100,78700,75400,76400,
20110524,76100,78600,76000,77900,
20110523,80300,80300,76900,77000,
20110520,80100,80800,79700,80600,
20110519,83100,83300,79400,79700,
20110518,85200,85900,83300,83400,
20110517,84200,86200,84200,84900,
20110516,85500,86200,84500,84600,
20110513,83900,86200,83300,85800,
20110512,84100,85500,83200,83200,
20110511,82900,85900,82800,85200,
20110509,83000,83900,82500,82500,
20110506,85700,85700,81800,83000,
20110504,88400,89000,85800,85900,
20110503,88500,88900,87300,88000,
20110502,88200,89500,87400,88400,
20110429,85700,88200,85400,88100,
20110428,88400,89500,85300,85600,
20110427,84500,87800,84500,87700,
20110426,86300,86300,83600,84100,
20110425,87000,87700,85700,86500,
20110422,86200,87200,86100,86500,
20110421,87000,87200,84700,85000,
20110420,83500,86300,83000,86100,
20110419,80600,83600,80600,82600,
20110418,82300,82500,80500,81300,
20110415,82900,83800,81400,82000,
20110414,81800,82700,80800,82500,
20110413,79100,82400,79100,82400,
20110412,80900,81400,79400,79500,
20110411,83700,84600,81700,82000,
20110408,81400,84000,81400,84000,
20110407,80200,82000,79300,81400,
20110406,82400,82400,80100,80500,
20110405,84900,84900,82000,83000,
20110404,85300,87700,83500,85000,
20110401,80200,84000,79300,84000,
20110331,76800,79800,76500,79800,
20110330,76700,78200,75800,76500,
20110329,76100,76900,74400,75300,
20110328,77700,78400,75800,76000,
20110325,77700,78900,76800,77600,
20110324,77900,78100,76200,77200,
20110323,74900,77900,73600,77800,
20110322,75200,75400,73900,74900,
20110321,74900,76400,74300,74700,
20110318,71400,74600,71200,74500,
20110317,70500,71300,69900,71000,
20110316,70500,71800,70300,71700,
20110315,70900,72400,69400,70400,
20110314,73800,73900,70200,71400,
20110311,75700,76400,74200,74900,
20110310,76300,77100,75600,76900,
20110309,77300,78300,75700,76100,
20110308,76200,76900,75600,76900,
20110307,75900,77700,75500,76100,
20110304,76700,76800,74600,76400,
20110303,75800,76700,75200,75900,
20110302,78700,79400,74100,75300,
20110228,80000,80800,78300,79200,
20110225,78500,80400,78500,80300,
20110224,76600,79900,75700,78200,
20110223,77100,78400,76700,77100,
20110222,80100,80200,76700,77700,
20110221,81700,82600,79500,80000,
20110218,80700,83000,80300,82200,
20110217,79000,81300,79000,80100,
20110216,81900,82600,78700,78900,
20110215,84500,84500,81600,82300,
20110214,84300,85000,82600,83600,
20110211,87000,88000,82500,84100,
20110210,87000,88400,86600,87400,
20110209,90300,90700,87500,87900,
20110208,91500,91800,90600,90700,
20110207,92900,93500,91300,91500,
20110201,93700,94300,92000,92000,
20110131,90900,94800,90600,93700,
20110128,93000,93200,91100,92000,
20110127,92500,93700,92200,93300,
20110126,93100,94000,92200,92500,
20110125,94700,94800,93300,93400,
20110124,93300,94500,92100,94300,
20110121,90900,93700,90900,93300,
20110120,91200,92500,90500,90600,
20110119,91500,92500,90700,92100,
20110118,92700,93700,90200,90700,
20110117,94300,96300,91600,91900,
20110114,96600,97100,94700,94800,
20110113,98400,98800,96100,97200,
20110112,99600,100000,97300,98300,
20110111,101000,101000,99200,99400,
20110110,101500,102000,100000,101500,
20110107,99300,103000,98500,102000,
20110106,100000,100500,98600,98800,
20110105,103000,103000,100000,100500,
20110104,106500,107000,103500,104500,
20110103,104000,106500,102500,106500,
20101230,103000,104000,102500,103500,
20101229,101500,103000,101500,102500,
20101228,101000,103000,100500,102500,
20101227,99600,101500,99000,100500,
20101224,100500,101500,99600,99600,
20101223,101500,102500,99900,100500,
20101222,102500,103500,100500,101500,
20101221,104500,104500,102500,102500,
20101220,103000,104000,101500,102500,
20101217,105000,105500,102500,103500,
20101216,105000,106000,104500,104500,
20101215,108500,109000,104000,105000,
20101214,108000,109000,106500,107500,
20101213,105500,109000,105000,108000,
20101210,107000,107000,103500,104500,
20101209,103000,109000,103000,107000,
20101208,104500,105000,103000,103000,
20101207,102500,105500,102000,105000,
20101206,104500,104500,101000,102500,
20101203,106000,106500,102000,102500,
20101202,107000,107500,105500,106000,
20101201,108000,108500,106000,106500,
20101130,106000,108500,103000,108500,
20101129,107000,109000,105000,106500,
20101126,107000,107500,104500,105500,
20101125,108000,108000,105500,107000,
20101124,105000,107000,104500,106500,
20101123,106500,107000,104500,107000,
20101122,105000,107000,105000,106500,
20101119,103000,105500,102000,105000,
20101118,100500,103000,100000,103000,
20101117,100000,101500,99500,101500,
20101116,102500,102500,99700,100500,
20101115,103500,104500,101000,102000,
20101112,105000,105500,101000,103500,
20101111,102500,106000,101500,103500,
20101110,104000,104000,101500,103000,
20101109,105500,106000,103000,103500,
20101108,105500,107000,105000,105500,
20101105,107000,108000,105000,105000,
20101104,105500,108000,105000,105500,
20101103,107500,109000,105500,106000,
20101102,107000,109500,106500,107000,
20101101,105500,107500,102500,107500,
20101029,107500,108500,105000,105000,
20101028,108500,109500,107500,108500,
20101027,109000,109500,107000,109500,
20101026,111000,112500,109000,109000,
20101025,110000,113000,108500,110000,
20101022,110500,111000,109500,110000,
20101021,109000,110000,108000,110000,
20101020,106000,110000,106000,108000,
20101019,106500,107500,105000,105500,
20101018,108500,109500,106000,106000,
20101015,109000,109000,107500,108500,
20101014,108500,110000,107500,109500,
20101013,104500,108000,104500,108000,
20101012,103000,104500,101500,104000,
20101011,106500,107500,102000,103000,
20101008,103500,106000,102500,105500,
20101007,102500,105500,101500,104000,
20101006,102500,103500,99600,102500,
20101005,105000,106000,100000,101500,
20101004,108500,109500,104500,105000,
20101001,112000,112500,108000,108000,
20100930,113000,114000,112000,113000,
20100929,112000,113000,111000,113000,
20100928,113000,113500,111000,111000,
20100927,113000,114000,111500,113000,
20100924,107500,112000,106000,111000,
20100920,110000,110000,107000,107500,
20100917,108500,110500,108000,110000,
20100916,110000,110500,107000,108000,
20100915,111000,112500,105000,110500,
20100914,113000,114000,110000,110000,
20100913,114500,115000,111500,112500,
20100910,118000,118500,112500,115000,
20100909,116500,118000,115000,117500,
20100908,115000,115500,113000,115000,
20100907,114500,117500,114000,114500,
20100906,118000,118000,114000,115000,
20100903,118500,120000,116000,116500,
20100902,112500,117500,112000,117500,
20100901,111500,113000,110000,111500,
20100831,111500,113500,109500,110500,
20100830,112500,113500,110500,112500,
20100827,109000,111500,108500,111000,
20100826,111500,112500,109500,109500,
20100825,112000,113500,110500,110500,
20100824,116000,116500,112500,114000,
20100823,116000,118000,115500,117000,
20100820,114000,115000,112500,115000,
20100819,113000,115500,113000,115000,
20100818,113000,114000,111500,113000,
20100817,113500,113500,111000,112500,
20100816,113000,115000,112500,114000,
20100813,108000,114000,108000,113000,
20100812,106500,110500,106000,107500,
20100811,112500,113500,108500,108500,
20100810,111000,113500,110500,113500,
20100809,111500,112000,109000,110500,
20100806,115500,115500,109000,111500,
20100805,117000,119000,112000,115500,
20100804,116000,116500,112500,115500,
20100803,116000,116500,114000,115500,
20100802,112000,115500,111000,115500,
20100730,105000,111000,103500,110000,
20100729,109500,110000,105000,105000,
20100728,111500,112000,107500,109500,
20100727,111000,112000,109500,111000,
20100726,107000,112000,107000,111000,
20100723,111000,111500,106000,107000,
20100722,113500,116000,108000,109000,
20100721,113500,116000,112500,114500,
20100720,114000,114500,109500,114000,
20100719,109500,115000,109000,113500,
20100716,112000,112500,110500,111000,
20100715,110000,113000,109500,112500,
20100714,109000,111500,108500,110500,
20100713,106000,108000,105000,107500,
20100712,106000,108000,104500,106500,
20100709,103000,106000,102500,105500,
20100708,102000,102500,100000,100000,
20100707,99900,102500,99600,99900,
20100706,97500,100500,96600,99600,
20100705,98700,99100,96200,97900,
20100702,104500,105500,98900,100000,
20100701,105000,106000,103000,104500,
20100630,101000,106000,100500,106000,
20100629,108500,109000,103500,103500,
20100628,107000,109000,106000,108000,
20100625,106000,108000,105500,107000,
20100624,107500,108000,104000,108000,
20100623,105500,109000,105000,107000,
20100622,106000,107000,104000,107000,
20100621,108500,109000,105000,108000,
20100618,107000,109000,106500,108500,
20100617,105000,107000,104000,105000,
20100616,100500,104000,98100,104000,
20100615,101500,102500,99700,100000,
20100614,100000,101500,99600,101500,
20100611,102000,103000,98600,99800,
20100610,102000,102000,100000,100500,
20100609,104000,104500,100000,101500,
20100608,103500,106000,102500,103000,
20100607,99900,103500,99500,102500,
20100604,102000,104000,100000,103000,
20100603,103000,105000,100500,102500,
20100601,102000,103000,99800,101000,
20100531,101000,105000,100500,102000,
20100528,98200,101000,96500,99000,
20100527,95300,98600,95000,97100,
20100526,95100,96900,92900,95800,
20100525,94600,95400,89800,94100,
20100524,96000,98800,95000,95900,
20100520,99600,101500,93800,97400,
20100519,99100,101500,94800,99800,
20100518,109000,111000,98700,101500,
20100517,102500,107000,101500,107000,
20100514,95200,103000,95100,103000,
20100513,94200,94800,92700,94800,
20100512,92900,93700,91300,93300,
20100511,90400,93100,89900,92300,
20100510,85000,90000,84400,89700,
20100507,82400,84700,82100,84600,
20100506,82500,84800,82000,84700,
20100504,87100,87600,84300,84600,
20100503,88200,88800,85000,87200,
20100430,90400,90500,88100,88900,
20100429,87000,89200,85600,89100,
20100428,84900,86600,84300,86600,
20100427,87000,87900,85300,87000,
20100426,86800,87300,85900,87000,
20100423,84700,86000,84300,86000,
20100422,85900,86000,84100,84400,
20100421,86200,86900,86100,86200,
20100420,84300,86200,84300,85600,
20100419,83500,84900,83200,83600,
20100416,86600,87300,85200,85200,
20100415,89000,89200,86200,87200,
20100414,89900,90700,89000,89000,
20100413,87800,89200,87300,89200,
20100412,90600,90700,87500,88000,
20100409,91000,91000,89200,90500,
20100408,88300,90900,88300,90900,
20100407,90200,90400,88700,88800,
20100406,91500,91700,89700,90400,
20100405,91000,92000,89400,91300,
20100402,88000,91100,86700,90400,
20100401,84700,88000,84300,88000,
20100331,85200,85200,83400,84900,
20100330,84600,85400,84500,85000,
20100329,84400,85100,84100,84400,
20100326,85700,85700,83700,85300,
20100325,84200,85500,84000,85400,
20100324,85600,85800,84000,84600,
20100323,84500,85300,84300,85100,
20100322,82300,83700,81000,83700,
20100319,83100,83300,81600,82000,
20100318,82000,83400,82000,82900,
20100317,81300,82800,81100,82800,
20100316,80200,81200,79400,81000,
20100315,81100,81900,79100,79300,
20100312,81700,82200,81100,81500,
20100311,82500,83300,81200,81800,
20100310,81500,83700,79600,83000,
20100309,83300,83700,81700,82200,
20100308,81000,83500,81000,83500,
20100305,78600,80100,78000,79800,
20100304,78400,80400,78400,79200,
20100303,74000,78900,74000,78300,
20100302,75400,75400,74600,75000,
20100226,75200,75900,73700,74600,
20100225,75300,76200,74400,75700,
20100224,74500,75200,74100,75100,
20100223,75000,75400,74000,74900,
20100222,73700,75400,73600,75000,
20100219,73300,74300,72800,73000,
20100218,73000,75000,71800,73900,
20100217,71400,73000,71000,72500,
20100216,69300,71500,69200,70900,
20100212,69200,70100,68900,70000,
20100211,67300,69400,67200,68800,
20100210,70800,70900,66600,66900,
20100209,68900,69700,67700,69700,
20100208,70500,71300,69100,69400,
20100205,68000,70200,68000,69500,
20100204,71400,73500,71000,71100,
20100203,71100,72200,70100,70900,
20100202,73200,73400,69700,70000,
20100201,75000,75500,71500,72700,
20100129,74900,77900,74300,76000,
20100128,76000,77500,73700,76200,
20100127,78600,79400,76000,76000,
20100126,81800,82300,78900,79000,
20100125,82700,84300,81600,81700,
20100122,83000,85200,82200,84000,
20100121,80000,82400,79300,82400,
20100120,83100,83400,79500,79500,
20100119,80000,82500,80000,81100,
20100118,78500,81000,77800,79400,
20100115,82100,82300,78100,78100,
20100114,86500,86500,81200,82500,
20100113,82400,87000,82400,86400,
20100112,83000,84500,82600,83200,
20100111,85000,85800,83100,83100,
20100108,87900,87900,83500,85000,
20100107,89400,89400,87200,87200,
20100106,89500,90400,89200,89400,
20100105,91200,91300,89200,89200,
20100104,90700,91200,89500,91000,
20091230,90000,90800,89500,90800,
20091229,89600,90700,88600,90700,
20091228,91200,91200,89000,90500,
20091224,89500,91700,89100,91200,
20091223,88700,89000,87500,88400,
20091222,89300,89500,87100,88500,
20091221,88500,88900,88000,88900,
20091218,86800,89100,86300,88000,
20091217,89400,89900,87100,87900,
20091216,89900,90800,87600,90500,
20091215,93600,93800,89700,89800,
20091214,97000,97100,93400,94000,
20091211,95800,97200,95400,96200,
20091210,95300,96500,94300,96200,
20091209,94500,95000,93100,95000,
20091208,98000,98700,94700,95700,
20091207,99600,99700,97500,98300,
20091204,96900,99400,96800,98800,
20091203,97400,97600,96000,97500,
20091202,94900,97200,94800,96700,
20091201,93300,94700,92200,94600,
20091130,92900,94300,92100,94300,
20091127,92000,94000,91400,91400,
20091126,94100,95700,93600,93900,
20091125,94500,95000,93000,93900,
20091124,98700,99200,94800,94900,
20091123,99000,99100,97000,98900,
20091120,97800,98700,96800,98300,
20091119,94900,98300,94600,97900,
20091118,92600,94800,91000,94200,
20091117,93700,94200,91500,92800,
20091116,94300,94500,91400,93300,
20091113,95200,96500,93600,94000,
20091112,96500,96700,95000,95000,
20091111,94000,95900,92700,95800,
20091110,95300,95900,93100,93400,
20091109,91100,94800,91100,93900,
20091106,92000,92100,90600,91000,
20091105,91000,91300,89000,89700,
20091104,92200,92600,88800,92000,
20091103,92600,93500,91200,91200,
20091102,89800,92300,89500,91900,
20091030,95300,96600,91900,91900,
20091029,93200,95000,92500,94200,
20091028,98100,98100,93700,94500,
20091027,95300,98300,93700,98200,
20091026,95000,97100,94200,96200,
20091023,91500,95700,90900,95700,
20091022,89800,91500,89600,90900,
20091021,91000,92000,89200,90600,
